term_id,item_id,label
TERM_47be1f3b,ITEM_867978c39693,0
TERM_47be1f3b,ITEM_7fd8ecdc5b91,0
TERM_47be1f3b,ITEM_2d2597f72aed,0
TERM_47be1f3b,ITEM_e3fbd9c7fafb,0
TERM_47be1f3b,ITEM_17f0c191cfe1,0
TERM_47be1f3b,ITEM_3800cb011c86,0
TERM_47be1f3b,ITEM_91958005486c,0
TERM_47be1f3b,ITEM_6053f1038138,0
TERM_47be1f3b,ITEM_dd1c5ea10a86,0
TERM_47be1f3b,ITEM_4088da59017a,0
TERM_47be1f3b,ITEM_ffed60abd6cf,0
TERM_47be1f3b,ITEM_0df85a2db975,0
TERM_47be1f3b,ITEM_83a4f5fcfa24,0
TERM_47c303e4,ITEM_68ce698bc1fc,0
TERM_47c303e4,ITEM_46a916ee7cb6,0
TERM_47c303e4,ITEM_5afe93c19cb9,0
TERM_47c303e4,ITEM_9e1fe3f5b651,0
TERM_47c303e4,ITEM_624a5b2976a4,0
TERM_47c303e4,ITEM_1b15388f1430,0
TERM_47c303e4,ITEM_842b8782bdb8,0
TERM_47c303e4,ITEM_e0a5723c4b7f,0
TERM_47c303e4,ITEM_6ec1bf987960,0
TERM_47c303e4,ITEM_d8c168b0dbac,0
TERM_47c303e4,ITEM_e09210504deb,0
TERM_47c303e4,ITEM_beff1a7fcb75,0
TERM_47c303e4,ITEM_3e316f5c8ed0,0
TERM_47c303e4,ITEM_09b63f2ee3a9,0
TERM_47c303e4,ITEM_7b6c3059431e,0
TERM_47d26525,ITEM_363399c19baa,0
TERM_47d26525,ITEM_61a283dc9e83,0
TERM_47d26525,ITEM_18913ff6b885,0
TERM_47d26525,ITEM_2684bade75f2,0
TERM_47d26525,ITEM_4466dbfdab0d,0
TERM_47d26525,ITEM_385cbccdcaf0,0
TERM_47d26525,ITEM_7493346ddc38,0
TERM_47d26525,ITEM_01dcd292cd2b,0
TERM_47d26525,ITEM_e0b43e5c138f,0
TERM_47d26525,ITEM_6d00cff4c1bc,0
TERM_47d26525,ITEM_5e2bbac8da60,0
TERM_47d26525,ITEM_c0aa9cf861c1,0
TERM_47d26525,ITEM_49fe3d3cc2f2,0
TERM_47d26525,ITEM_6d59847dea3a,0
TERM_47d26525,ITEM_a52bcabd0d6e,0
TERM_47e723bd,ITEM_4f6a35a9e61e,0
TERM_47e723bd,ITEM_104a1086f0e8,0
TERM_47e723bd,ITEM_87284773bfde,0
TERM_47e723bd,ITEM_ad13b19cd0d3,0
TERM_47e723bd,ITEM_896242090480,0
TERM_47e723bd,ITEM_8f4d344b2836,0
TERM_47e723bd,ITEM_1fc23095b1e8,0
TERM_47e723bd,ITEM_d3d18d49b82e,0
TERM_47e723bd,ITEM_2622bea21ab2,0
TERM_47e723bd,ITEM_60be9edca46a,0
TERM_47e723bd,ITEM_cd0b9de21407,0
TERM_47e723bd,ITEM_d4d0a62447e3,0
TERM_47e723bd,ITEM_cd112d1aff64,0
TERM_47e723bd,ITEM_7c14e760793e,0
TERM_47e723bd,ITEM_4ad35bc4881d,0
TERM_47e7d32c,ITEM_b175f0f12f1b,0
TERM_47e7d32c,ITEM_51324039ae2b,0
TERM_47e7d32c,ITEM_2a05628e6b1f,0
TERM_47e7d32c,ITEM_850d93546d7b,0
TERM_47e7d32c,ITEM_57a38ffe61d3,0
TERM_47e7d32c,ITEM_4593c962635b,0
TERM_47e7d32c,ITEM_180d0d8f7e8d,0
TERM_47e7d32c,ITEM_68cd76115f3a,0
TERM_47e7d32c,ITEM_48b7d6008711,0
TERM_47e7d32c,ITEM_73f551313c20,0
TERM_47e7d32c,ITEM_b0a63117ea2c,0
TERM_47e7d32c,ITEM_7074c4ee8f58,0
TERM_47e7d32c,ITEM_b546ca56c23a,0
TERM_47e7d32c,ITEM_bf2a76aae16b,0
TERM_47e7d32c,ITEM_4672ad962fd1,0
TERM_47eab284,ITEM_e88ac97c12c5,0
TERM_47eab284,ITEM_3edb8b040a01,0
TERM_47eab284,ITEM_fddb58f5a01c,0
TERM_47eab284,ITEM_437a46e923d6,0
TERM_47eab284,ITEM_b49f28743bcf,0
TERM_47eab284,ITEM_1680ffd60648,0
TERM_47eab284,ITEM_4d782668594d,0
TERM_47eab284,ITEM_b40d6d1a05e2,0
TERM_47eab284,ITEM_c89c7d35715f,0
TERM_47eab284,ITEM_c0193c7051c6,0
TERM_47eab284,ITEM_ebaed6508b0b,0
TERM_47eab284,ITEM_a00cabb92897,0
TERM_47eab284,ITEM_d1b630d07bcd,0
TERM_47eab284,ITEM_b0f2bc3d0bb6,0
TERM_47eab284,ITEM_9c85421b2288,0
TERM_47f2a57a,ITEM_df60d4426679,0
TERM_47f2a57a,ITEM_2978db5c6b0e,0
TERM_47f2a57a,ITEM_1733c8118d07,0
TERM_47f2a57a,ITEM_28535396b418,0
TERM_47f2a57a,ITEM_f6359072c0ba,0
TERM_47f2a57a,ITEM_98755c96dcf8,0
TERM_47f2a57a,ITEM_d1fbe74a3227,0
TERM_47f2a57a,ITEM_8f8b634b11a9,0
TERM_47f2a57a,ITEM_eac9adb89e20,0
TERM_47f2a57a,ITEM_af484c6b8147,0
TERM_47f2a57a,ITEM_37c521f3d7e3,0
TERM_47f2a57a,ITEM_f5d1fc4b271e,0
TERM_47f2a57a,ITEM_817bf09d59dc,0
TERM_47f2a57a,ITEM_2714741f731e,0
TERM_47f2a57a,ITEM_2f0621f42d23,0
TERM_47f729ce,ITEM_063e1d36658a,0
TERM_47f729ce,ITEM_a32bf139ec06,0
TERM_47f729ce,ITEM_a20e9a5a1373,0
TERM_47f729ce,ITEM_c334975a582f,0
TERM_47f729ce,ITEM_f822260576e2,0
TERM_47f729ce,ITEM_7a1175b2ce01,0
TERM_47f729ce,ITEM_143151ea6e80,0
TERM_47f729ce,ITEM_5728ec0dd57e,0
TERM_47f729ce,ITEM_79c4af9a87ba,0
TERM_47f729ce,ITEM_6f8c90c39f1b,0
TERM_47f729ce,ITEM_571505f553e6,0
TERM_47f729ce,ITEM_a8ff7ea3d6d3,0
TERM_47f729ce,ITEM_8d8d60ea087e,0
TERM_47f729ce,ITEM_ec9a48c52873,0
TERM_47f729ce,ITEM_220c0abade6f,0
TERM_47ff9d2d,ITEM_e56ca042b42f,0
TERM_47ff9d2d,ITEM_25d8e1ab9ce1,0
TERM_47ff9d2d,ITEM_c04c72b445af,0
TERM_47ff9d2d,ITEM_4fef2da8347a,0
TERM_47ff9d2d,ITEM_706e4536b3f4,0
TERM_47ff9d2d,ITEM_b550c7921c0e,0
TERM_47ff9d2d,ITEM_b47a7d82c0fc,0
TERM_47ff9d2d,ITEM_052ff5d517ce,0
TERM_47ff9d2d,ITEM_a1857fb13ce7,0
TERM_47ff9d2d,ITEM_582924771910,0
TERM_47ff9d2d,ITEM_b728dc91d8df,0
TERM_47ff9d2d,ITEM_439a17b09ae4,0
TERM_47ff9d2d,ITEM_7b7ff007b9bb,0
TERM_47ff9d2d,ITEM_6dd46ad73ff3,0
TERM_47ff9d2d,ITEM_040df4caa0b6,0
TERM_48009d1d,ITEM_cad6d8a58ae9,0
TERM_48009d1d,ITEM_1a46f3b04f3e,0
TERM_48009d1d,ITEM_ac228396b8cb,0
TERM_48009d1d,ITEM_d2c1c792af21,0
TERM_48009d1d,ITEM_b5024cff3fb9,0
TERM_48009d1d,ITEM_fb37451318b6,0
TERM_48009d1d,ITEM_cbe37398329d,0
TERM_48009d1d,ITEM_a53d54003c62,0
TERM_48009d1d,ITEM_2155d2b96b49,0
TERM_48009d1d,ITEM_f6f88a75dced,0
TERM_48009d1d,ITEM_9478cabcf143,0
TERM_48009d1d,ITEM_6006cf77e42d,0
TERM_48009d1d,ITEM_4f159b1ebc49,0
TERM_48009d1d,ITEM_1ebf44421035,0
TERM_48009d1d,ITEM_1e970453c096,0
TERM_48027453,ITEM_0a686edcf5e3,0
TERM_48027453,ITEM_0f0d1df820b6,0
TERM_48027453,ITEM_8044bf6fde10,0
TERM_48027453,ITEM_2d09cccda26c,0
TERM_48027453,ITEM_594a2147bcc5,0
TERM_48027453,ITEM_a9bb7eff96e9,0
TERM_48027453,ITEM_75c8dfb36364,0
TERM_48027453,ITEM_47c99ab70050,0
TERM_48027453,ITEM_4d5089848603,0
TERM_48027453,ITEM_68cd76115f3a,0
TERM_48027453,ITEM_7a5a32cbc39a,0
TERM_48027453,ITEM_564ddab61052,0
TERM_48027453,ITEM_eb82c3d59986,0
TERM_48027453,ITEM_e21638aa1b50,0
TERM_48027453,ITEM_ede9d368c1d3,0
TERM_4803c2b9,ITEM_8990b0e1b7b9,0
TERM_4803c2b9,ITEM_8a80f257c7a5,0
TERM_4803c2b9,ITEM_d5bd4f0fef72,0
TERM_4803c2b9,ITEM_9d809a0d85bf,0
TERM_4803c2b9,ITEM_e20abe995f82,0
TERM_4803c2b9,ITEM_8239827b9206,0
TERM_4803c2b9,ITEM_239989b4f4f1,0
TERM_4803c2b9,ITEM_0f46e7f92932,0
TERM_4803c2b9,ITEM_e8f4310d2afe,0
TERM_4803c2b9,ITEM_32c5ce0fcf8d,0
TERM_4803c2b9,ITEM_33e3881af7cf,0
TERM_4803c2b9,ITEM_e105291de4d3,0
TERM_4803c2b9,ITEM_c0ceb7f1fce2,0
TERM_4803c2b9,ITEM_ea15e1c2d737,0
TERM_4803c2b9,ITEM_744e9b76928c,0
TERM_48113a06,ITEM_3c75897289af,0
TERM_48113a06,ITEM_007d45cb7173,0
TERM_48113a06,ITEM_cd824e31b783,0
TERM_48113a06,ITEM_c4ac2950376e,0
TERM_48113a06,ITEM_dfab3bc3e403,0
TERM_48113a06,ITEM_c47e135b60cd,0
TERM_48113a06,ITEM_2b030735a6a0,0
TERM_48113a06,ITEM_0c40898ec99b,0
TERM_48113a06,ITEM_2d38828bd928,0
TERM_48113a06,ITEM_fb85e90c6400,0
TERM_48113a06,ITEM_00de8a033760,0
TERM_48113a06,ITEM_f9ae546621ce,0
TERM_48113a06,ITEM_01a3bbb1e89c,0
TERM_48113a06,ITEM_b535a8f0ba89,0
TERM_48113a06,ITEM_565d72156793,0
TERM_4814ac47,ITEM_4086fe3c3bd4,0
TERM_4814ac47,ITEM_15cdf5fad1a0,0
TERM_4814ac47,ITEM_3eebf66bdb40,0
TERM_4814ac47,ITEM_b007ac3bb95f,0
TERM_4814ac47,ITEM_0adff55e0298,0
TERM_4814ac47,ITEM_2695c95ccc8f,0
TERM_4814ac47,ITEM_a6e16561e26b,0
TERM_4814ac47,ITEM_015a338af79a,0
TERM_4814ac47,ITEM_4023aab66d90,0
TERM_4814ac47,ITEM_e6f7580b1439,0
TERM_4814ac47,ITEM_e13d8b451088,0
TERM_4814ac47,ITEM_af3791c97923,0
TERM_4814ac47,ITEM_c2a1c5a2ce22,0
TERM_4814ac47,ITEM_83a94d0798e8,0
TERM_4814ac47,ITEM_f69571049a3e,0
TERM_482ce589,ITEM_63d251c3f1d1,0
TERM_482ce589,ITEM_dfc6713c63d8,0
TERM_482ce589,ITEM_a85a98097b6a,0
TERM_482ce589,ITEM_76a4b3f30edc,0
TERM_482ce589,ITEM_042c4c585da4,0
TERM_482ce589,ITEM_4cf2382cba86,0
TERM_482ce589,ITEM_fcbbf10bad89,0
TERM_482ce589,ITEM_dbbc6bac4df3,0
TERM_482ce589,ITEM_ec2be979554d,0
TERM_482ce589,ITEM_088146157dd0,0
TERM_482ce589,ITEM_3353c0873d49,0
TERM_482ce589,ITEM_78655eb93103,0
TERM_482ce589,ITEM_55e34b2578d4,0
TERM_482ce589,ITEM_dee335f777d5,0
TERM_482ce589,ITEM_fbf3dfe87bb3,0
TERM_4836598d,ITEM_1b6d3647cd32,0
TERM_4836598d,ITEM_7555cf5ef43d,0
TERM_4836598d,ITEM_048dd36a077e,0
TERM_4836598d,ITEM_26e8af067bc7,0
TERM_4836598d,ITEM_dd55c246d2f2,0
TERM_4836598d,ITEM_bc476921c347,0
TERM_4836598d,ITEM_f2829e921546,0
TERM_4836598d,ITEM_6dee4280aec1,0
TERM_4836598d,ITEM_64b316b4e80d,0
TERM_4836598d,ITEM_8bedc8264e6c,0
TERM_4836598d,ITEM_de6b1ddf66a7,0
TERM_4836598d,ITEM_5aeca2271877,0
TERM_4836598d,ITEM_b6f2aba20cf7,0
TERM_4836598d,ITEM_e1b19ebf173a,0
TERM_4836598d,ITEM_bb1bca8946b9,0
TERM_483a0a10,ITEM_12a83bbe33eb,0
TERM_483a0a10,ITEM_b9454a84e51a,0
TERM_483a0a10,ITEM_82649e1a4422,0
TERM_483a0a10,ITEM_243e396046fc,0
TERM_483a0a10,ITEM_d2799493bb47,0
TERM_483a0a10,ITEM_3049b1e6888d,0
TERM_483a0a10,ITEM_8b4255de9936,0
TERM_483a0a10,ITEM_7716eb9f4614,0
TERM_483a0a10,ITEM_c447b6132672,0
TERM_483a0a10,ITEM_04290279df85,0
TERM_483a0a10,ITEM_73beab87d929,0
TERM_483a0a10,ITEM_e112cf266017,0
TERM_483a0a10,ITEM_7ee625feec7a,0
TERM_483a0a10,ITEM_531cf7b20e48,0
TERM_483a0a10,ITEM_1c8a9307b025,0
TERM_48423276,ITEM_6cfb4c492f92,0
TERM_48423276,ITEM_4a7dc9853862,0
TERM_48423276,ITEM_77f668a68821,0
TERM_48423276,ITEM_de8720abbe1b,0
TERM_48423276,ITEM_ce3066ff7900,0
TERM_48423276,ITEM_dad36f4098e3,0
TERM_48423276,ITEM_496154d77736,0
TERM_48423276,ITEM_c7c4f848214f,0
TERM_48423276,ITEM_1130a9f388bd,0
TERM_48423276,ITEM_cc247f6bffdf,0
TERM_48423276,ITEM_cec3c2dc744f,0
TERM_48423276,ITEM_499fd07ba880,0
TERM_48423276,ITEM_80492a604dc0,0
TERM_48423276,ITEM_93d0581871b1,0
TERM_48423276,ITEM_a747704ccd09,0
TERM_48442c4a,ITEM_47559c061347,0
TERM_48442c4a,ITEM_8a345b47294f,0
TERM_48442c4a,ITEM_4615ec5880ec,0
TERM_48442c4a,ITEM_cec6e040d090,0
TERM_48442c4a,ITEM_0d9bc14642aa,0
TERM_48442c4a,ITEM_74ad10836481,0
TERM_48442c4a,ITEM_449243254665,0
TERM_48442c4a,ITEM_0ca2101c0c88,0
TERM_48442c4a,ITEM_5514ac99fd8e,0
TERM_48442c4a,ITEM_13b3926dbb4a,0
TERM_48442c4a,ITEM_5636e4f321d1,0
TERM_48442c4a,ITEM_afceda5e1777,0
TERM_48442c4a,ITEM_fbe24304f1d2,0
TERM_48442c4a,ITEM_0bffbbe3d95e,0
TERM_48442c4a,ITEM_92bd88a0dfa4,0
TERM_484d7c34,ITEM_0275bd4c4a3a,0
TERM_484d7c34,ITEM_080fdc53ddf0,0
TERM_484d7c34,ITEM_878c7a0910d5,0
TERM_484d7c34,ITEM_501d40f407c2,0
TERM_484d7c34,ITEM_e8f803134ad9,0
TERM_484d7c34,ITEM_2676d8b720c1,0
TERM_484d7c34,ITEM_1262e6035aea,0
TERM_484d7c34,ITEM_02d9dd797ef4,0
TERM_484d7c34,ITEM_5f2508125451,0
TERM_484d7c34,ITEM_cc0e6c6c5e07,0
TERM_484d7c34,ITEM_5a92bee13025,0
TERM_484d7c34,ITEM_494a1143cc90,0
TERM_484d7c34,ITEM_1374e79ac237,0
TERM_484d7c34,ITEM_de40ec78c190,0
TERM_484d7c34,ITEM_ce3f20dcebf6,0
TERM_485b1669,ITEM_e1a8ee20cff3,0
TERM_485b1669,ITEM_fd8eea265a5d,0
TERM_485b1669,ITEM_2c6f3ffe0557,0
TERM_485b1669,ITEM_c88f2ffc4641,0
TERM_485b1669,ITEM_bc8c967054f2,0
TERM_485b1669,ITEM_b43ff5942185,0
TERM_485b1669,ITEM_d9f19839c431,0
TERM_485b1669,ITEM_6b1240df7d20,0
TERM_485b1669,ITEM_8568760b0514,0
TERM_485b1669,ITEM_9e8ab6a47ceb,0
TERM_485b1669,ITEM_24933fcf1005,0
TERM_485b1669,ITEM_3125b1e340c9,0
TERM_485b1669,ITEM_04f4f0db2a70,0
TERM_485b1669,ITEM_332930b5d77d,0
TERM_485b1669,ITEM_f4e1b082bef2,0
TERM_485ed3a6,ITEM_5a42af9498b3,0
TERM_485ed3a6,ITEM_402e8155265c,0
TERM_485ed3a6,ITEM_410998904735,0
TERM_485ed3a6,ITEM_7e7c38802060,0
TERM_485ed3a6,ITEM_5086c7b61325,0
TERM_485ed3a6,ITEM_39c1a894c70a,0
TERM_485ed3a6,ITEM_dd7009d9d48c,0
TERM_485ed3a6,ITEM_2c0b1f567e5e,0
TERM_485ed3a6,ITEM_de6c6b830615,0
TERM_485ed3a6,ITEM_a5a9de85df47,0
TERM_485ed3a6,ITEM_6084fe0eed90,0
TERM_485ed3a6,ITEM_e8c0a12ea57a,0
TERM_485ed3a6,ITEM_cbdef608f99f,0
TERM_485ed3a6,ITEM_33955a8224bc,0
TERM_485ed3a6,ITEM_505f6bf1577c,0
TERM_4884c755,ITEM_6b84c15aa836,0
TERM_4884c755,ITEM_e7870b4ac1ef,0
TERM_4884c755,ITEM_11f713e76d42,0
TERM_4884c755,ITEM_949742b02e35,0
TERM_4884c755,ITEM_48285296a182,0
TERM_4884c755,ITEM_5e484fa98a9a,0
TERM_4884c755,ITEM_671701b61e7e,0
TERM_4884c755,ITEM_5e70bba2f5f4,0
TERM_4884c755,ITEM_014dadc16e63,0
TERM_4884c755,ITEM_5fa96e442302,0
TERM_4884c755,ITEM_a9613defbb81,0
TERM_4884c755,ITEM_4e294e1c567b,0
TERM_4884c755,ITEM_79997b48a1e5,0
TERM_4884c755,ITEM_3aefdc0282d2,0
TERM_4884c755,ITEM_e3d8cf50d602,0
TERM_4887d567,ITEM_70a71517f7cd,0
TERM_4887d567,ITEM_b5b3d0f62549,0
TERM_4887d567,ITEM_9137c556de5c,0
TERM_4887d567,ITEM_b4d7f6f34a51,0
TERM_4887d567,ITEM_987c215b5565,0
TERM_4887d567,ITEM_92f7cbac7878,0
TERM_4887d567,ITEM_8fba995f0b15,0
TERM_4887d567,ITEM_d8a851eae738,0
TERM_4887d567,ITEM_ea397969e900,0
TERM_4887d567,ITEM_703b142f1f83,0
TERM_4887d567,ITEM_87232138db59,0
TERM_4887d567,ITEM_426d193d7cc9,0
TERM_4887d567,ITEM_3c14a7c738a1,0
TERM_4887d567,ITEM_e0c28a3d65fd,0
TERM_4887d567,ITEM_3c338df0b7e9,0
TERM_48a2a5ac,ITEM_13f69caaeedb,0
TERM_48a2a5ac,ITEM_6ca4ea61ccc1,0
TERM_48a2a5ac,ITEM_334cb9e7afda,0
TERM_48a2a5ac,ITEM_8af9198e12a2,0
TERM_48a2a5ac,ITEM_dee8b6b5722b,0
TERM_48a2a5ac,ITEM_45dbbf0d1254,0
TERM_48a2a5ac,ITEM_c121b72e198f,0
TERM_48a2a5ac,ITEM_07e68d882aa2,0
TERM_48a2a5ac,ITEM_6c49dfddbf14,0
TERM_48a2a5ac,ITEM_04fd475d9a45,0
TERM_48a2a5ac,ITEM_89dd08e53c4a,0
TERM_48a2a5ac,ITEM_ace986ba10ae,0
TERM_48a2a5ac,ITEM_4cb9c9326284,0
TERM_48a2a5ac,ITEM_bb8d2bb2fdf5,0
TERM_48a2a5ac,ITEM_dbbd3e66e4ab,0
TERM_48ab996c,ITEM_6d9c9ed33928,0
TERM_48ab996c,ITEM_a2cf72fe16ee,0
TERM_48ab996c,ITEM_acdea00ccb2e,0
TERM_48ab996c,ITEM_b854f3182fc2,0
TERM_48ab996c,ITEM_28dab80f78c6,0
TERM_48ab996c,ITEM_4474162ea024,0
TERM_48ab996c,ITEM_ef36a381308f,0
TERM_48ab996c,ITEM_584888ff2d56,0
TERM_48ab996c,ITEM_f5f67a37a86f,0
TERM_48ab996c,ITEM_16dd500343b3,0
TERM_48ab996c,ITEM_87d29a19a527,0
TERM_48ab996c,ITEM_493f4a6bd017,0
TERM_48ab996c,ITEM_eaeaefcd9479,0
TERM_48ab996c,ITEM_6ba16514b9bb,0
TERM_48ab996c,ITEM_b217493555b0,0
TERM_48ad3ace,ITEM_0ebd3393ab13,0
TERM_48ad3ace,ITEM_71aba565c813,0
TERM_48ad3ace,ITEM_902708430757,0
TERM_48ad3ace,ITEM_6685bad653c7,0
TERM_48ad3ace,ITEM_7a5a2d523193,0
TERM_48ad3ace,ITEM_5c297a0b2011,0
TERM_48ad3ace,ITEM_02adc4521bf4,0
TERM_48ad3ace,ITEM_38cc2b3fddf6,0
TERM_48ad3ace,ITEM_efe59ae2560d,0
TERM_48ad3ace,ITEM_846ba2faad2e,0
TERM_48ad3ace,ITEM_7deced6cda19,0
TERM_48ad3ace,ITEM_178d1659d279,0
TERM_48ad3ace,ITEM_dc3e4dc93438,0
TERM_48ad3ace,ITEM_05658de21ce3,0
TERM_48ad3ace,ITEM_8007f2200acd,0
TERM_48bc6215,ITEM_9d324a973d61,0
TERM_48bc6215,ITEM_37dd4bd39b93,0
TERM_48bc6215,ITEM_1a61d7a1c1e4,0
TERM_48bc6215,ITEM_e288e1a16991,0
TERM_48bc6215,ITEM_6ca500f2e7bf,0
TERM_48bc6215,ITEM_19ca998bf6db,0
TERM_48bc6215,ITEM_d064d33f34db,0
TERM_48bc6215,ITEM_25fa2eab7153,0
TERM_48bc6215,ITEM_78e49a97ee8f,0
TERM_48bc6215,ITEM_cc6e96fda7a3,0
TERM_48bc6215,ITEM_ac023c602a3a,0
TERM_48bc6215,ITEM_db45bea76d6f,0
TERM_48bc6215,ITEM_f396b486b9d0,0
TERM_48bc6215,ITEM_e27a2702cf7a,0
TERM_48bc6215,ITEM_eeee5dc964f1,0
TERM_48cc83d6,ITEM_b32289dc787e,0
TERM_48cc83d6,ITEM_de958a75de5d,0
TERM_48cc83d6,ITEM_e1bc6d851d68,0
TERM_48cc83d6,ITEM_e875f07c9aef,0
TERM_48cc83d6,ITEM_244a82e29350,0
TERM_48cc83d6,ITEM_9c716852d5fa,0
TERM_48cc83d6,ITEM_75508f54ab14,0
TERM_48cc83d6,ITEM_0f959c0c67ac,0
TERM_48cc83d6,ITEM_5f9022b76b70,0
TERM_48cc83d6,ITEM_7ab4d50d830b,0
TERM_48cc83d6,ITEM_910ab54c0bac,0
TERM_48cc83d6,ITEM_e52b34515d2c,0
TERM_48cc83d6,ITEM_39aaf553e945,0
TERM_48cc83d6,ITEM_29aa05f39d09,0
TERM_48cc83d6,ITEM_b6b710a9d6a5,0
TERM_48cdec1e,ITEM_51732e69a3d9,0
TERM_48cdec1e,ITEM_b8d4e2d6fa43,0
TERM_48cdec1e,ITEM_d9e827d8a9ad,0
TERM_48cdec1e,ITEM_ac5c305635ea,0
TERM_48cdec1e,ITEM_e9e47ab5cc30,0
TERM_48cdec1e,ITEM_d2aa686a3984,0
TERM_48cdec1e,ITEM_afa323c50044,0
TERM_48cdec1e,ITEM_e01e10c5a88b,0
TERM_48cdec1e,ITEM_31827a97e4b7,0
TERM_48cdec1e,ITEM_53bd79393ed2,0
TERM_48cdec1e,ITEM_3a2877480342,0
TERM_48cdec1e,ITEM_059fc6c1deda,0
TERM_48cdec1e,ITEM_831dedb1d0b6,0
TERM_48cdec1e,ITEM_e566ba040d50,0
TERM_48cdec1e,ITEM_c759cc7a6f84,0
TERM_48eb0b7d,ITEM_93e0ad48ba6d,0
TERM_48eb0b7d,ITEM_9ef4a08c7c00,0
TERM_48eb0b7d,ITEM_2565f4b96ed6,0
TERM_48eb0b7d,ITEM_eb1979433076,0
TERM_48eb0b7d,ITEM_09a98dda0ace,0
TERM_48eb0b7d,ITEM_1543388a7460,0
TERM_48eb0b7d,ITEM_011fe1291c33,0
TERM_48eb0b7d,ITEM_f3fc2a0918ca,0
TERM_48eb0b7d,ITEM_27865cc04e85,0
TERM_48eb0b7d,ITEM_064dc4ef0aa3,0
TERM_48eb0b7d,ITEM_680e9465a9bc,0
TERM_48eb0b7d,ITEM_a42760377c05,0
TERM_48eb0b7d,ITEM_c76ff190a8a8,0
TERM_48eb0b7d,ITEM_25555c9da6f2,0
TERM_48eb0b7d,ITEM_3ab7f69af1d0,0
TERM_48f13063,ITEM_2156ba21c612,0
TERM_48f13063,ITEM_4da8cffe9779,0
TERM_48f13063,ITEM_36152e7ffe0d,0
TERM_48f13063,ITEM_f9a39d07120d,0
TERM_48f13063,ITEM_d0fb776b77fb,0
TERM_48f13063,ITEM_cbd11667547e,0
TERM_48f13063,ITEM_1448555d3da0,0
TERM_48f13063,ITEM_1f972affa2ce,0
TERM_48f13063,ITEM_734e4cb89c1a,0
TERM_48f13063,ITEM_57ef70e0bdec,0
TERM_48f13063,ITEM_482d426d4131,0
TERM_48f13063,ITEM_161b504ed003,0
TERM_48f13063,ITEM_cef233e38b9a,0
TERM_48f13063,ITEM_b2c9d262436a,0
TERM_48f13063,ITEM_9e0c649dee40,0
TERM_48f54815,ITEM_cc9336a65aa8,0
TERM_48f54815,ITEM_1631b76db3df,0
TERM_48f54815,ITEM_fb79b402badd,0
TERM_48f54815,ITEM_991d9be454e3,0
TERM_48f54815,ITEM_a69ca9d16882,0
TERM_48f54815,ITEM_1a8bfd3ea82a,0
TERM_48f54815,ITEM_4f83028d5315,0
TERM_48f54815,ITEM_c8da44c872cb,0
TERM_48f54815,ITEM_c2311c248359,0
TERM_48f54815,ITEM_a1bbcd57c220,0
TERM_48f54815,ITEM_6ee3a32ac81d,0
TERM_48f54815,ITEM_29b31c461e12,0
TERM_48fa0ee9,ITEM_c90160556cd6,0
TERM_48fa0ee9,ITEM_110c3d5207e0,0
TERM_48fa0ee9,ITEM_3a70bb926c89,0
TERM_48fa0ee9,ITEM_788322d32240,0
TERM_48fa0ee9,ITEM_89950af3701e,0
TERM_48fa0ee9,ITEM_94dae8a9081d,0
TERM_48fa0ee9,ITEM_efcdba0feb4f,0
TERM_48fa0ee9,ITEM_893aa80b9390,0
TERM_48fa0ee9,ITEM_5f71993692ce,0
TERM_48fa0ee9,ITEM_ba530df4ac90,0
TERM_48fa0ee9,ITEM_45564ab18a9c,0
TERM_48fa0ee9,ITEM_73672418ce23,0
TERM_48fa0ee9,ITEM_6e662657cb02,0
TERM_48fa0ee9,ITEM_e6495cb8ebf0,0
TERM_48fa0ee9,ITEM_887bd325d9bc,0
TERM_490b9336,ITEM_5a7d1d313be8,0
TERM_490b9336,ITEM_1b95b4d49cab,0
TERM_490b9336,ITEM_052989bedd67,0
TERM_490b9336,ITEM_4810698d81a7,0
TERM_490b9336,ITEM_cbfee595187b,0
TERM_490b9336,ITEM_faa55335f816,0
TERM_490b9336,ITEM_66d23d60dff2,0
TERM_490b9336,ITEM_3bfd5c32d657,0
TERM_490b9336,ITEM_03ecb9700ec8,0
TERM_490b9336,ITEM_7a8bc0b57290,0
TERM_490b9336,ITEM_cadabd16f49f,0
TERM_490b9336,ITEM_ca3d5c06d79d,0
TERM_490b9336,ITEM_c85681cee98f,0
TERM_490b9336,ITEM_f72569f76e7f,0
TERM_490b9336,ITEM_f17d54fe1ffe,0
TERM_49170bf1,ITEM_89b69a9f01d1,0
TERM_49170bf1,ITEM_895cc57ccd2c,0
TERM_49170bf1,ITEM_50e8550baf57,0
TERM_49170bf1,ITEM_69814d6a6329,0
TERM_49170bf1,ITEM_99aa432821f0,0
TERM_49170bf1,ITEM_3ae02d4116ba,0
TERM_49170bf1,ITEM_56504013e291,0
TERM_49170bf1,ITEM_b6cb6878e2aa,0
TERM_49170bf1,ITEM_c41f4fff2a46,0
TERM_49170bf1,ITEM_ceaab0340d7e,0
TERM_49170bf1,ITEM_8e2be1ecd0cc,0
TERM_49170bf1,ITEM_513b33ae5edd,0
TERM_49170bf1,ITEM_42477e150169,0
TERM_49170bf1,ITEM_7b77631e0960,0
TERM_49170bf1,ITEM_8046c1ea4947,0
TERM_49234d39,ITEM_bca91c8ce3be,0
